run_id,policy,trace_seed,repeat_index,request_id,first_selection_order_all,finish_order_all,first_selection_order_long,finish_order_long,queue_wait_ms,ttft_ms,e2e_latency_ms
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000011,12,12,6,6,51.620377,81.522304,4698.083352
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000014,15,15,7,7,54.03292,84.821378,5472.35088
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000016,18,18,8,8,50.774269,81.647194,6218.420376
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000019,20,20,9,9,25.99266,54.18264,6617.151059
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000020,21,21,10,10,54.026324,83.3437,6935.388216
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000023,24,24,11,11,54.261473,95.585751,7663.775944
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000027,27,27,12,12,53.616843,96.787049,8386.284115
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000030,30,30,13,13,51.748622,92.685359,9097.380729
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000036,36,36,14,14,57.334533,92.991678,10555.318266
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000037,39,39,15,15,52.822692,102.163834,11267.089542
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000040,42,42,16,16,49.702408,89.55143,11982.064779
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000045,45,45,17,17,53.67727,94.201613,12686.409462
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000046,48,48,18,18,51.11368,105.915402,13419.591691
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000053,54,54,19,19,52.306483,77.975171,14844.343448
formal-mixed-v1-seed101-rep2-short_prompt,short_prompt,101,2,formal-101-000059,60,60,20,20,685.50937,727.900562,16251.922155
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000005,6,6,1,1,51.943428,101.68173,2624.97862
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000011,11,11,2,2,27.41366,68.957056,4350.590105
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000012,12,12,3,3,56.166271,97.133246,4710.860092
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000016,18,18,4,4,52.253041,85.188174,6194.660767
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000021,21,21,5,5,49.861469,84.979108,6925.717294
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000028,29,29,6,6,26.997526,75.363018,8777.577335
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000029,30,30,7,7,53.936555,101.777139,9107.679751
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000033,33,33,8,8,51.353515,79.870486,9830.64998
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000035,35,35,9,9,24.829445,58.035785,10225.197938
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000036,36,36,10,10,52.736646,84.694669,10559.021262
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000037,37,37,11,11,0.02733,38.462815,10631.933663
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000038,38,38,12,12,27.645052,68.833478,10944.053388
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000039,39,39,13,13,58.03293,99.158498,11278.427953
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000041,42,42,14,14,53.418458,91.108228,11995.402225
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000044,45,45,15,15,51.360767,90.704845,12726.262314
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000048,48,48,16,16,53.315463,88.51585,13435.523241
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000053,53,53,17,17,27.686495,72.747953,14588.880953
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000054,54,54,18,18,55.737986,101.176024,14897.874274
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000058,59,59,19,19,352.101202,381.401154,16028.608202
formal-mixed-v1-seed202-rep2-short_prompt,short_prompt,202,2,formal-202-000060,60,60,20,20,712.946594,741.154185,16341.15906
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000005,6,6,1,1,53.285765,98.15659,2667.98204
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000010,11,11,2,2,25.569921,71.341791,4485.841038
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000012,12,12,3,3,52.677378,98.285298,4833.749735
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000013,14,14,4,4,24.206495,61.226956,5248.658695
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000015,15,15,5,5,52.120466,86.114271,5571.271625
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000017,17,17,6,6,25.621941,55.38641,5982.883585
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000018,18,18,7,7,51.132878,82.734871,6305.858848
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000019,21,21,8,8,52.482343,89.360868,7010.079051
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000023,24,24,9,9,51.047596,87.922281,7792.484898
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000025,26,26,10,10,25.111314,58.822934,8205.385437
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000027,27,27,11,11,52.396627,85.656584,8509.254762
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000029,30,30,12,12,51.920817,84.62231,9212.280613
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000033,33,33,13,13,52.35123,87.894333,9932.329559
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000038,39,39,14,14,50.71447,82.305463,11341.176246
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000041,42,42,15,15,52.913686,86.582642,12048.053044
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000043,43,43,16,16,0.024295,37.726867,12111.054754
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000044,44,44,17,17,27.21833,63.702115,12432.089305
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000045,45,45,18,18,53.197674,92.568383,12756.734039
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000052,54,54,19,19,54.805309,100.192272,14925.277289
formal-mixed-v1-seed303-rep2-short_prompt,short_prompt,303,2,formal-303-000058,60,60,20,20,813.47313,863.080723,16340.39422
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000001,1,1,1,1,0.042416,31.70079,486.676942
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000002,2,2,2,2,31.620554,61.813515,959.439267
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000003,3,3,3,3,61.731996,91.802109,1424.867755
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000006,6,6,4,4,51.950765,83.157592,2630.530764
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000008,9,9,5,5,51.896313,80.859022,3741.346987
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000011,12,12,6,6,51.6705,96.197348,4647.574173
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000014,15,15,7,7,51.726308,80.061612,5400.659963
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000016,18,18,8,8,47.987912,88.341721,6118.381877
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000019,20,20,9,9,27.268147,57.965955,6497.160161
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000020,21,21,10,10,53.826898,85.575288,6815.577632
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000023,24,24,11,11,51.718973,84.70011,7515.366998
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000027,27,27,12,12,53.443769,87.65608,8226.978541
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000030,30,30,13,13,49.2678,102.017318,8927.903162
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000036,36,36,14,14,56.43581,88.329637,10387.53664
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000037,39,39,15,15,51.570187,96.430627,11122.907408
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000040,42,42,16,16,51.736647,101.804376,11854.44444
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000045,45,45,17,17,52.556634,96.102501,12604.948857
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000046,48,48,18,18,51.093495,78.988724,13307.58379
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000053,54,54,19,19,51.827396,78.233514,14740.563419
formal-mixed-v1-seed101-rep3-short_prompt,short_prompt,101,3,formal-101-000059,60,60,20,20,638.634655,684.444359,16186.698382
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000005,6,6,1,1,58.550989,93.231224,2938.810269
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000011,11,11,2,2,26.910556,60.997981,4680.431698
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000012,12,12,3,3,57.155778,91.195752,5044.538388
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000016,18,18,4,4,58.10772,104.014916,6636.576746
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000021,21,21,5,5,59.826416,106.308629,7414.9442
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000028,29,29,6,6,29.920353,74.50654,9536.307368
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000029,30,30,7,7,55.75719,105.026163,9866.019632
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000033,33,33,8,8,56.283611,86.882487,10637.777189
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000035,35,35,9,9,27.417054,55.973624,11069.513367
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000036,36,36,10,10,54.173627,83.815876,11419.773775
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000037,37,37,11,11,0.02971,41.001206,11516.271861
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000038,38,38,12,12,27.016156,71.117564,11860.838815
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000039,39,39,13,13,57.079732,100.891916,12217.478798
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000041,42,42,14,14,57.567393,101.465698,12988.717246
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000044,45,45,15,15,58.584182,102.006367,13752.35312
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000048,48,48,16,16,51.131051,90.373256,14545.528083
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000053,53,53,17,17,27.687591,77.258244,15793.044491
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000054,54,54,18,18,56.163509,106.634233,16131.508967
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000058,59,59,19,19,665.846177,711.752417,17322.39992
formal-mixed-v1-seed202-rep3-short_prompt,short_prompt,202,3,formal-202-000060,60,60,20,20,1029.899099,1079.344152,17648.4936
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000005,6,6,1,1,61.478986,109.17737,2750.130545
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000010,11,11,2,2,27.042619,59.089264,4483.965402
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000012,12,12,3,3,56.968021,86.096156,4843.522859
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000013,14,14,4,4,27.591562,69.627336,5272.254923
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000015,15,15,5,5,56.097725,96.003764,5590.213079
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000017,17,17,6,6,26.150968,64.081745,5989.631555
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000018,18,18,7,7,54.018552,93.542205,6303.877151
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000019,21,21,8,8,54.867642,99.690277,7000.906373
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000023,24,24,9,9,54.286348,91.036219,7727.78395
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000025,26,26,10,10,25.947576,67.682369,8135.565636
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000027,27,27,11,11,53.072956,95.034727,8464.229483
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000029,30,30,12,12,51.923795,90.854386,9185.964739
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000033,33,33,13,13,50.235483,90.667002,9909.16466
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000038,39,39,14,14,62.77941,96.579378,11355.187858
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000041,42,42,15,15,50.566818,87.032237,12081.182992
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000043,43,43,16,16,0.026325,35.081826,12157.034801
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000044,44,44,17,17,27.480545,62.574065,12472.38976
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000045,45,45,18,18,54.997138,88.391741,12791.553775
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000052,54,54,19,19,69.50015,107.029149,14966.893623
formal-mixed-v1-seed303-rep3-short_prompt,short_prompt,303,3,formal-303-000058,60,60,20,20,845.891615,874.736781,16379.584054
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000001,1,1,1,1,0.038169,31.832194,486.721677
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000002,2,2,2,2,31.800923,58.839936,980.891335
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000003,3,3,3,3,58.794938,94.330512,1615.296004
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000006,6,6,4,4,51.425968,99.483536,2895.307062
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000008,9,9,5,5,69.695824,101.504749,4117.224729
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000011,12,12,6,6,54.15487,97.290146,4905.591567
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000014,15,15,7,7,72.328117,106.170458,5705.858348
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000016,18,18,8,8,57.916513,86.518238,6459.93553
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000019,20,20,9,9,28.462145,60.503054,6852.565004
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000020,21,21,10,10,57.667307,88.010278,7180.626979
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000023,24,24,11,11,52.014466,96.691231,7891.008556
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000027,27,27,12,12,51.804814,99.127351,8613.459503
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000030,30,30,13,13,52.394365,98.500087,9326.23412
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000036,36,36,14,14,63.857158,108.021317,10785.199586
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000037,39,39,15,15,51.827494,86.092019,11510.466244
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000040,42,42,16,16,56.935122,89.463024,12213.281498
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000045,45,45,17,17,52.705002,100.742813,12933.108966
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000046,48,48,18,18,54.481265,89.758725,13639.817903
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000053,54,54,19,19,57.145948,93.933559,15087.896786
formal-mixed-v1-seed101-rep4-short_prompt,short_prompt,101,4,formal-101-000059,60,60,20,20,899.874118,938.225669,16560.167164
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000005,6,6,1,1,47.94209,89.140391,2125.395599
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000011,11,11,2,2,23.326505,56.633097,3512.488811
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000012,12,12,3,3,46.871754,82.117917,3923.435747
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000016,18,18,4,4,44.565456,79.552349,5161.718672
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000021,21,21,5,5,44.5279,78.34429,5762.785173
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000028,29,29,6,6,24.206737,61.38239,7310.743308
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000029,30,30,7,7,47.72595,85.009131,7606.084756
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000033,33,33,8,8,49.080821,92.646367,8231.317189
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000035,35,35,9,9,24.665384,50.141827,8537.962903
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000036,36,36,10,10,50.066142,73.279887,8822.361428
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000037,37,37,11,11,0.02304,30.11948,8864.365531
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000038,38,38,12,12,23.112735,52.940856,9153.676265
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000039,39,39,13,13,45.935805,77.863757,9444.144955
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000041,42,42,14,14,45.999779,82.981275,10143.233726
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000044,45,45,15,15,45.196438,71.442597,10738.960082
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000048,48,48,16,16,45.806736,78.967612,11322.366694
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000053,53,53,17,17,23.561649,62.463975,12249.088489
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000054,54,54,18,18,46.780912,85.902383,12525.905922
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000058,59,59,19,19,26.632268,59.593538,13505.189092
formal-mixed-v1-seed202-rep4-short_prompt,short_prompt,202,4,formal-202-000060,60,60,20,20,55.877791,83.637096,13806.941423
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000005,6,6,1,1,61.047268,111.678806,2980.962064
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000010,11,11,2,2,27.493267,67.495773,4686.557966
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000012,12,12,3,3,55.374109,93.755036,5064.35899
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000013,14,14,4,4,30.039924,78.504315,5512.043255
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000015,15,15,5,5,58.030708,108.03037,5863.060655
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000017,17,17,6,6,27.085256,57.548162,6279.224316
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000018,18,18,7,7,56.892099,90.154993,6649.27621
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000019,21,21,8,8,59.091696,97.00857,7406.062667
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000023,24,24,9,9,54.910491,85.705157,8156.673934
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000025,26,26,10,10,26.351811,72.227083,8573.47141
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000027,27,27,11,11,55.385032,102.495958,8894.356677
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000029,30,30,12,12,59.683976,107.122815,9582.704603
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000033,33,33,13,13,55.613252,89.783458,10272.812983
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000038,39,39,14,14,55.337233,83.88948,11604.879811
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000041,42,42,15,15,54.925118,96.20037,12271.184977
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000043,43,43,16,16,0.067166,42.942664,12353.835159
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000044,44,44,17,17,28.042133,70.929718,12650.587952
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000045,45,45,18,18,56.00335,98.669048,12958.899386
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000052,54,54,19,19,53.456918,87.107361,14926.001254
formal-mixed-v1-seed303-rep4-short_prompt,short_prompt,303,4,formal-303-000058,60,60,20,20,1057.568502,1101.77754,16330.613471
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000001,1,1,1,1,0.042802,31.879825,520.845166
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000002,2,2,2,2,31.836864,63.321805,985.17472
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000003,3,3,3,3,63.280863,92.811679,1456.783384
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000006,6,6,4,4,53.17075,83.081845,2661.455276
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000008,9,9,5,5,51.164247,101.294463,3861.901772
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000011,12,12,6,6,48.873754,83.491503,4685.486785
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000014,15,15,7,7,51.812356,81.734869,5424.058443
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000016,18,18,8,8,50.520273,80.773827,6135.145093
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000019,20,20,9,9,27.736804,83.252528,6517.85032
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000020,21,21,10,10,55.668339,111.586666,6837.038432
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000023,24,24,11,11,50.093456,90.390187,7526.912449
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000027,27,27,12,12,51.90062,90.999143,8221.399148
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000030,30,30,13,13,53.781557,101.34909,8927.599127
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000036,36,36,14,14,56.637225,99.968186,10335.784934
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000037,39,39,15,15,51.607503,97.952741,11047.350148
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000040,42,42,16,16,52.803357,77.801612,11789.742301
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000045,45,45,17,17,52.518511,93.400307,12502.614527
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000046,48,48,18,18,50.364832,84.2592,13209.376408
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000053,54,54,19,19,52.579636,85.648653,14695.56891
formal-mixed-v1-seed101-rep0-aged_short_prompt,aged_short_prompt,101,0,formal-101-000059,60,60,20,20,676.538152,714.738446,16122.139722
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000005,6,6,1,1,55.198934,91.078435,2621.753717
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000011,11,11,2,2,26.286337,58.323577,4365.112138
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000012,12,12,3,3,51.428165,85.627854,4712.093457
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000016,18,18,4,4,55.182339,86.119311,6170.068016
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000021,21,21,5,5,52.877612,98.593113,6898.26951
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000028,29,29,6,6,26.0541,68.500488,8705.857936
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000029,30,30,7,7,51.404357,96.186945,9039.682768
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000033,33,33,8,8,52.124001,98.237351,9756.426625
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000035,35,35,9,9,27.689792,73.634894,10143.090881
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000036,36,36,10,10,54.85778,102.013365,10471.852034
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000037,37,37,11,11,0.030128,31.032515,10542.050908
formal-mixed-v1-seed202-rep0-aged_short_prompt,aged_short_prompt,202,0,formal-202-000038,38,38,12,12,27.818076,59.86098,10849.394987
